date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,is_competitive,total_goals,goal_diff,winner,home_avg_gf_5,home_avg_ga_5,home_avg_gf_10,home_avg_ga_10,home_avg_gf_20,home_avg_ga_20,home_win_rate_10,home_draw_rate_10,home_days_rest,away_avg_gf_5,away_avg_ga_5,away_avg_gf_10,away_avg_ga_10,away_avg_gf_20,away_avg_ga_20,away_win_rate_10,away_draw_rate_10,away_days_rest,home_fifa_rank,away_fifa_rank,h2h_played,h2h_home_gd,h2h_avg_gd,time_weight,sample_weight,rank_diff,form_gf_diff,form_ga_diff,win_rate_diff
2014-08-26,Seychelles,Sri Lanka,1.0,2.0,Friendly,Victoria,Seychelles,False,False,3.0,-1.0,Sri Lanka,1.0,1.8,0.8,2.5,1.0588235294117647,2.1176470588235294,0.2,0.0,38.0,2.2,3.8,1.5,3.2,1.1,2.65,0.3,0.0,354.0,180.0,178.0,0,-2.0,-2.0,0.004320661238742141,0.0008641322477484282,-2.0,-0.7,-0.7000000000000002,-0.09999999999999998
2014-08-26,Saint Lucia,Martinique,0.0,2.0,Friendly,Gros Islet,Saint Lucia,False,False,2.0,-2.0,Martinique,0.4,1.2,1.0,1.5,1.1,2.5,0.4,0.2,116.0,0.4,1.0,1.0,1.0,2.35,1.05,0.3,0.4,160.0,,,3,1.0,0.3333333333333333,0.004320661238742141,0.0008641322477484282,,0.0,0.5,0.10000000000000003
2014-08-27,Norway,United Arab Emirates,0.0,0.0,Friendly,Stavanger,Norway,False,False,0.0,0.0,Draw,1.0,2.2,0.7,2.0,1.0,1.45,0.1,0.3,88.0,2.8,1.0,2.9,0.9,2.7,0.85,0.7,0.2,85.0,53.0,65.0,0,4.0,3.0,0.004326137758793856,0.0008652275517587711,12.0,-2.2,1.1,-0.6
2014-08-28,Seychelles,Sri Lanka,3.0,0.0,Friendly,Victoria,Seychelles,False,False,3.0,3.0,Seychelles,1.2,1.4,0.9,2.4,1.0555555555555556,2.111111111111111,0.2,0.0,2.0,2.2,3.2,1.4,3.3,1.2,2.5,0.3,0.0,2.0,180.0,178.0,1,0.0,0.0,0.004331621220438582,0.0008663242440877165,-2.0,-0.4999999999999999,-0.8999999999999999,-0.09999999999999998
2014-08-28,Saint Lucia,Martinique,0.0,1.0,Friendly,Gros Islet,Saint Lucia,False,False,1.0,-1.0,Martinique,0.2,1.6,0.9,1.6,1.1,2.35,0.4,0.1,2.0,0.8,0.8,0.9,0.7,2.35,0.95,0.4,0.3,2.0,,,4,-2.0,-0.5,0.004331621220438582,0.0008663242440877165,,0.0,0.9000000000000001,0.0
2014-08-30,Egypt,Kenya,1.0,0.0,Friendly,Aswan,Egypt,False,False,1.0,1.0,Egypt,1.8,1.8,2.3,1.3,2.1,1.4,0.8,0.1,87.0,0.4,0.4,1.1,0.3,1.2,0.65,0.6,0.3,27.0,38.0,104.0,2,-4.0,-2.0,0.004342609003712642,0.0008685218007425284,66.0,1.1999999999999997,1.0,0.20000000000000007
2014-08-30,El Salvador,Dominican Republic,2.0,0.0,Friendly,San Salvador,El Salvador,False,False,2.0,2.0,El Salvador,0.6,2.0,0.7,2.0,0.85,1.7,0.2,0.1,84.0,1.4,2.0,1.6,1.3,1.8,1.15,0.6,0.1,365.0,127.0,126.0,2,-5.0,-2.5,0.004342609003712642,0.0008685218007425284,-1.0,-0.9000000000000001,0.7,-0.39999999999999997
2014-08-31,Zambia,Sudan,3.0,1.0,Friendly,Lusaka,Zambia,False,False,4.0,2.0,Zambia,2.2,2.2,1.7,1.5,1.55,1.1,0.4,0.2,86.0,1.0,0.8,1.1,1.1,1.0,1.45,0.4,0.2,262.0,84.0,115.0,4,-10.0,-2.5,0.004348113342972643,0.0008696226685945287,31.0,0.5999999999999999,0.3999999999999999,0.0
2014-09-02,Niger,Uganda,2.0,0.0,Friendly,Niamey,Niger,False,False,2.0,2.0,Niger,1.2,2.0,0.6,1.9,0.8,1.45,0.0,0.4,103.0,1.0,0.0,1.3,0.6,1.0,0.95,0.6,0.2,30.0,118.0,81.0,0,-7.0,-3.0,0.004359142960899113,0.0008718285921798226,-37.0,-0.7000000000000001,1.2999999999999998,-0.6
2014-09-03,Myanmar,Palestine,4.0,1.0,Friendly,Manila,Philippines,True,False,5.0,3.0,Myanmar,0.6,2.2,0.9,1.6,0.9,1.4,0.3,0.1,63.0,1.2,0.0,0.9,0.5,1.45,0.75,0.5,0.2,96.0,160.0,88.0,2,2.0,1.0,0.004364668257263378,0.0008729336514526755,-72.0,0.0,1.1,-0.2
2014-09-03,Costa Rica,Nicaragua,3.0,0.0,UNCAF Cup,"Washington, D.C.",United States,True,False,3.0,3.0,Costa Rica,1.0,0.4,0.7,1.2,1.15,0.9,0.2,0.4,60.0,0.6,1.8,1.1,1.8,0.9473684210526315,1.8421052631578947,0.3,0.2,20.0,15.0,175.0,1,1.0,1.0,0.004364668257263378,0.0008729336514526755,160.0,-0.40000000000000013,-0.6000000000000001,-0.09999999999999998
2014-09-03,Czechia,United States,0.0,1.0,Friendly,Prague,Czech Republic,False,False,1.0,-1.0,United States,1.6,1.2,1.5,1.2,1.3,0.9,0.3,0.4,92.0,1.4,1.4,1.1,1.1,1.85,1.1,0.4,0.2,64.0,35.0,,1,-1.0,-1.0,0.004364668257263378,0.0008729336514526755,,0.3999999999999999,0.09999999999999987,-0.10000000000000003
2014-09-03,Denmark,Türkiye,1.0,2.0,Friendly,Odense,Denmark,False,False,3.0,-1.0,Türkiye,2.2,0.8,1.8,1.4,1.45,1.45,0.5,0.2,98.0,2.6,1.2,2.3,0.8,1.8,1.15,0.8,0.0,94.0,26.0,,1,2.0,2.0,0.004364668257263378,0.0008729336514526755,,-0.4999999999999998,0.5999999999999999,-0.30000000000000004
2014-09-03,England,Norway,1.0,0.0,Friendly,London,England,False,False,1.0,1.0,England,0.8,1.2,1.0,0.9,1.85,1.05,0.3,0.3,71.0,0.6,2.0,0.7,1.8,0.85,1.4,0.1,0.4,7.0,20.0,53.0,1,0.0,0.0,0.004364668257263378,0.0008729336514526755,33.0,0.30000000000000004,-0.9,0.19999999999999998
2014-09-03,Germany,Argentina,2.0,4.0,Friendly,Düsseldorf,Germany,False,False,6.0,-2.0,Argentina,2.4,0.4,2.6,0.7,2.65,1.0,0.7,0.3,52.0,1.0,0.6,1.3,0.4,1.65,0.65,0.7,0.2,52.0,1.0,2.0,4,-0.0,-0.0,0.004364668257263378,0.0008729336514526755,1.0,1.3,0.29999999999999993,0.0
2014-09-03,Grenada,French Guiana,1.0,1.0,CFU Caribbean Cup qualification,Bayamón,Puerto Rico,True,True,2.0,0.0,Draw,1.6,2.2,1.4,2.1,0.9,2.2,0.2,0.2,122.0,2.8,0.4,2.0,1.1,2.4,1.45,0.4,0.1,10.0,142.0,,1,-0.0,-0.0,0.004364668257263378,0.004364668257263378,,-0.6000000000000001,1.0,-0.2
2014-09-03,Guyana,Dominica,0.0,0.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,True,True,0.0,0.0,Draw,1.2,3.4,1.1,3.1,1.05,2.2,0.2,0.1,365.0,1.6,2.0,0.8,2.1,1.411764705882353,1.9411764705882353,0.2,0.0,122.0,153.0,168.0,0,-5.0,-3.0,0.004364668257263378,0.004364668257263378,15.0,0.30000000000000004,1.0,0.0
2014-09-03,Republic of Ireland,Oman,2.0,0.0,Friendly,Dublin,Republic of Ireland,False,False,2.0,2.0,Republic of Ireland,0.8,2.0,1.0,1.5,1.15,1.15,0.2,0.3,85.0,1.0,0.2,0.6,0.1,1.0,0.4,0.4,0.6,97.0,66.0,67.0,1,2.0,2.0,0.004364668257263378,0.0008729336514526755,1.0,0.4,1.4,-0.2
2014-09-03,Latvia,Armenia,2.0,0.0,Friendly,Riga,Latvia,False,False,2.0,2.0,Latvia,0.8,1.4,0.7,1.7,0.9,1.9,0.2,0.3,95.0,1.6,3.2,1.6,2.1,1.35,1.75,0.4,0.1,89.0,100.0,36.0,0,-0.0,-0.0,0.004364668257263378,0.0008729336514526755,-64.0,-0.9000000000000001,-0.40000000000000013,-0.2
2014-09-03,Lithuania,United Arab Emirates,1.0,1.0,Friendly,Matrei in Osttirol,Austria,True,False,2.0,0.0,Draw,0.8,1.0,1.0,1.0,0.9,1.4,0.3,0.2,89.0,2.0,1.0,2.7,0.8,2.4,0.75,0.6,0.3,7.0,103.0,65.0,0,-5.0,-3.0,0.004364668257263378,0.0008729336514526755,-38.0,-1.7000000000000002,0.19999999999999996,-0.3
2014-09-03,Morocco,Qatar,0.0,0.0,Friendly,Rabat,Morocco,False,False,0.0,0.0,Draw,0.6,1.4,1.1,1.5,1.05,1.4,0.2,0.4,89.0,1.4,0.4,1.8,0.5,1.8,0.8,0.6,0.4,51.0,81.0,92.0,0,5.0,3.0,0.004364668257263378,0.0008729336514526755,11.0,-0.7,1.0,-0.39999999999999997
2014-09-03,Philippines,Taiwan,5.0,1.0,Friendly,Manila,Philippines,False,False,6.0,4.0,Philippines,1.4,0.6,0.8,0.9,1.25,0.75,0.3,0.4,96.0,0.8,2.8,1.2,3.3,1.0,2.9285714285714284,0.2,0.1,327.0,128.0,,2,0.0,0.0,0.004364668257263378,0.0008729336514526755,,-0.3999999999999999,-2.4,0.09999999999999998
2014-09-03,Puerto Rico,Curaçao,2.0,2.0,CFU Caribbean Cup qualification,Bayamón,Puerto Rico,False,True,4.0,0.0,Draw,2.6,2.2,2.1,2.0,1.6,1.6,0.3,0.1,365.0,1.0,2.8,2.3,2.5,1.8,2.25,0.3,0.0,291.0,155.0,,0,5.0,3.0,0.004364668257263378,0.004364668257263378,,-0.19999999999999973,-0.5,0.0
2014-09-03,Russia,Azerbaijan,4.0,0.0,Friendly,Khimki,Russia,False,False,4.0,4.0,Russia,1.0,0.8,1.2,0.7,1.5,0.7,0.4,0.5,69.0,0.6,0.6,1.1,0.6,0.85,0.7,0.3,0.6,14.0,23.0,73.0,2,2.0,1.0,0.004364668257263378,0.0008729336514526755,50.0,0.09999999999999987,0.09999999999999998,0.10000000000000003
2014-09-03,Ukraine,Moldova,1.0,0.0,Friendly,Kyiv,Ukraine,False,False,1.0,1.0,Ukraine,2.8,0.8,3.0,0.4,1.95,0.45,0.8,0.1,104.0,1.6,0.6,1.9,1.0,1.35,1.25,0.4,0.2,88.0,22.0,99.0,2,1.0,0.5,0.004364668257263378,0.0008729336514526755,77.0,1.1,-0.6,0.4
2014-09-04,Belarus,Tajikistan,6.0,1.0,Friendly,Barysaw,Belarus,False,False,7.0,5.0,Belarus,1.4,1.0,1.5,1.3,1.3,1.25,0.3,0.3,106.0,2.6,1.2,2.1,1.5,1.35,1.9,0.6,0.0,23.0,88.0,120.0,0,-2.0,-2.0,0.004370200557045563,0.0008740401114091126,32.0,-0.6000000000000001,-0.19999999999999996,-0.3
2014-09-04,Belgium,Australia,2.0,0.0,Friendly,Liège,Belgium,False,False,2.0,2.0,Belgium,1.2,0.6,1.8,0.9,1.7,0.85,0.7,0.1,61.0,0.8,2.2,1.1,2.7,2.15,2.0,0.2,0.1,73.0,5.0,79.0,0,-13.0,-3.0,0.004370200557045563,0.0008740401114091126,74.0,0.7,-1.8000000000000003,0.49999999999999994
2014-09-04,Bosnia and Herzegovina,Liechtenstein,3.0,0.0,Friendly,Tuzla,Bosnia and Herzegovina,False,False,3.0,3.0,Bosnia and Herzegovina,1.4,1.0,1.4,1.1,2.2,0.95,0.6,0.0,71.0,0.4,3.2,0.5,2.5,0.45,2.45,0.0,0.1,106.0,19.0,167.0,2,6.0,3.0,0.004370200557045563,0.0008740401114091126,148.0,0.8999999999999999,-1.4,0.6
2014-09-04,China PR,Kuwait,3.0,1.0,Friendly,Anshan,China PR,False,False,4.0,2.0,China PR,0.8,1.2,1.8,1.1,1.3,1.75,0.5,0.3,67.0,1.6,1.6,1.4,1.4,1.75,1.15,0.3,0.4,102.0,97.0,111.0,2,2.0,1.0,0.004370200557045563,0.0008740401114091126,14.0,0.40000000000000013,-0.2999999999999998,0.2
2014-09-04,Croatia,Cyprus,2.0,0.0,Friendly,Pula,Croatia,False,False,2.0,2.0,Croatia,1.8,1.4,1.4,1.3,1.6,1.05,0.4,0.2,73.0,0.0,1.0,0.1,1.4,0.4,1.65,0.0,0.3,100.0,16.0,140.0,0,5.0,3.0,0.004370200557045563,0.0008740401114091126,124.0,1.2999999999999998,-0.09999999999999987,0.4
2014-09-04,France,Spain,1.0,0.0,Friendly,Saint-Denis,France,False,False,1.0,1.0,France,2.0,0.6,2.8,0.4,2.2,0.7,0.7,0.2,62.0,1.6,1.4,1.5,1.0,2.0,0.85,0.7,0.0,73.0,10.0,7.0,4,-2.0,-0.5,0.004370200557045563,0.0008740401114091126,-3.0,1.2999999999999998,-0.6,0.0
2014-09-04,Iraq,Peru,0.0,2.0,Friendly,Dubai,United Arab Emirates,True,False,2.0,-2.0,Peru,1.4,0.2,1.2,1.4,0.95,1.15,0.4,0.3,183.0,0.8,2.4,0.8,2.2,0.95,1.3,0.1,0.2,29.0,91.0,52.0,0,-1.0,-1.0,0.004370200557045563,0.0008740401114091126,-39.0,0.3999999999999999,-0.8000000000000003,0.30000000000000004
2014-09-04,Italy,Netherlands,2.0,0.0,Friendly,Bari,Italy,False,False,2.0,2.0,Italy,0.6,0.8,1.0,1.2,1.3,1.35,0.1,0.6,72.0,1.4,0.2,1.9,0.5,2.05,0.65,0.7,0.3,54.0,14.0,3.0,1,0.0,0.0,0.004370200557045563,0.0008740401114091126,-11.0,-0.8999999999999999,0.7,-0.6
2014-09-04,Slovakia,Malta,1.0,0.0,Friendly,Žilina,Slovakia,False,False,1.0,1.0,Slovakia,1.4,0.4,1.2,0.8,1.15,0.95,0.4,0.3,101.0,0.8,3.0,0.7,2.4,0.8,2.05,0.2,0.0,92.0,45.0,150.0,0,2.0,2.0,0.004370200557045563,0.0008740401114091126,105.0,0.5,-1.5999999999999999,0.2
2014-09-04,Sweden,Estonia,2.0,0.0,Friendly,Solna,Sweden,False,False,2.0,2.0,Sweden,1.0,1.2,1.3,1.6,1.45,1.25,0.4,0.0,95.0,0.6,1.0,1.0,1.0,0.95,1.35,0.4,0.2,89.0,29.0,93.0,0,2.0,2.0,0.004370200557045563,0.0008740401114091126,64.0,0.30000000000000004,0.6000000000000001,0.0
2014-09-04,Uzbekistan,Jordan,2.0,0.0,Friendly,Tashkent,Uzbekistan,False,False,2.0,2.0,Uzbekistan,0.6,0.6,1.6,0.7,1.3,0.75,0.4,0.4,15.0,1.0,1.4,0.8,1.3,0.85,1.1,0.4,0.3,90.0,51.0,56.0,6,-2.0,-0.3333333333333333,0.004370200557045563,0.0008740401114091126,5.0,0.8,-0.6000000000000001,0.0
2014-09-05,Curaçao,Grenada,2.0,1.0,CFU Caribbean Cup qualification,Bayamón,Puerto Rico,True,True,3.0,1.0,Curaçao,1.2,2.2,1.9,2.6,1.8,2.25,0.2,0.1,2.0,1.6,1.6,1.5,1.9,0.95,2.25,0.2,0.3,2.0,,142.0,0,1.0,1.0,0.004375739869122625,0.004375739869122625,,0.3999999999999999,0.7000000000000002,0.0
2014-09-05,Guinea,Togo,2.0,1.0,African Cup of Nations qualification,Casablanca,Morocco,True,True,3.0,1.0,Guinea,1.8,1.6,1.6,1.4,1.6,1.3,0.5,0.2,103.0,0.6,1.8,1.0,1.6,0.9,1.45,0.3,0.1,362.0,64.0,87.0,0,-4.0,-3.0,0.004375739869122625,0.004375739869122625,23.0,0.6000000000000001,-0.20000000000000018,0.2
2014-09-05,Japan,Uruguay,0.0,2.0,Kirin Challenge Cup,Sapporo,Japan,False,False,2.0,-2.0,Uruguay,1.8,2.0,1.9,1.7,1.95,1.95,0.5,0.2,73.0,1.2,1.2,1.6,0.9,1.95,1.0,0.6,0.2,69.0,44.0,6.0,1,2.0,2.0,0.004375739869122625,0.000875147973824525,-38.0,0.2999999999999998,0.7999999999999999,-0.09999999999999998
2014-09-05,Brazil,Colombia,1.0,0.0,Friendly,Miami Gardens,United States,True,False,1.0,1.0,Brazil,1.6,2.6,2.1,1.4,2.5,1.0,0.6,0.2,55.0,2.4,0.8,2.0,0.7,1.75,0.75,0.6,0.3,63.0,7.0,4.0,2,2.0,1.0,0.004375739869122625,0.000875147973824525,-3.0,0.10000000000000009,0.7,0.0
2014-09-05,Kazakhstan,Kyrgyzstan,7.0,1.0,Friendly,Astana,Kazakhstan,False,False,8.0,6.0,Kazakhstan,1.0,1.8,1.0,1.7,0.95,1.7,0.3,0.2,24.0,0.6,1.2,0.5,1.7,0.85,1.85,0.1,0.3,105.0,131.0,,1,-2.0,-2.0,0.004375739869122625,0.000875147973824525,,0.5,0.0,0.19999999999999998
2014-09-05,South Korea,Venezuela,3.0,1.0,Friendly,Bucheon,South Korea,False,False,4.0,2.0,South Korea,0.6,2.2,0.7,1.9,0.9,1.45,0.2,0.1,71.0,1.2,1.8,1.1,1.7,1.1,1.65,0.3,0.3,329.0,,29.0,0,9.0,3.0,0.004375739869122625,0.000875147973824525,,-0.40000000000000013,0.19999999999999996,-0.09999999999999998
2014-09-05,Puerto Rico,French Guiana,1.0,2.0,CFU Caribbean Cup qualification,Bayamón,Puerto Rico,False,True,3.0,-1.0,French Guiana,1.2,2.6,2.2,1.8,1.65,1.55,0.3,0.2,2.0,3.0,0.4,1.9,1.1,2.45,1.4,0.3,0.2,2.0,155.0,,0,-1.0,-1.0,0.004375739869122625,0.004375739869122625,,0.30000000000000027,0.7,0.0
2014-09-05,Senegal,Egypt,2.0,0.0,African Cup of Nations qualification,Dakar,Senegal,False,True,2.0,2.0,Senegal,1.6,1.2,1.4,1.1,1.2,1.35,0.3,0.6,97.0,1.8,0.6,2.0,1.1,2.15,1.35,0.8,0.1,6.0,59.0,38.0,0,1.0,1.0,0.004375739869122625,0.004375739869122625,-21.0,-0.6000000000000001,0.0,-0.5
2014-09-05,Saint Kitts and Nevis,Dominica,5.0,0.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False,True,5.0,5.0,Saint Kitts and Nevis,0.4,1.6,0.8,1.1,1.105263157894737,1.0526315789473684,0.3,0.5,365.0,1.0,1.6,0.8,2.0,1.3333333333333333,1.8333333333333333,0.2,0.1,2.0,,168.0,0,4.0,3.0,0.004375739869122625,0.004375739869122625,,0.0,-0.8999999999999999,0.09999999999999998
2014-09-05,Saint Lucia,Guyana,2.0,0.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,True,True,2.0,2.0,Saint Lucia,0.2,1.6,0.9,1.3,1.1,2.35,0.4,0.1,8.0,1.2,2.4,1.0,2.8,0.95,2.15,0.2,0.2,2.0,,153.0,1,4.0,3.0,0.004375739869122625,0.004375739869122625,,-0.09999999999999998,-1.4999999999999998,0.2
2014-09-05,Saint Vincent and the Grenadines,Anguilla,4.0,0.0,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,True,True,4.0,4.0,Saint Vincent and the Grenadines,1.2,1.2,1.1,1.6,1.4166666666666667,1.5,0.3,0.3,365.0,0.2,4.2,0.6,3.1,0.6363636363636364,3.090909090909091,0.1,0.1,365.0,,207.0,0,-3.0,-3.0,0.004375739869122625,0.004375739869122625,,0.5000000000000001,-1.5,0.19999999999999998
2014-09-05,Sudan,South Africa,0.0,3.0,African Cup of Nations qualification,Omdurman,Sudan,False,True,3.0,-3.0,South Africa,1.0,1.4,1.2,1.4,0.95,1.6,0.4,0.1,5.0,1.0,1.2,1.3,1.2,1.5,0.95,0.4,0.3,98.0,115.0,69.0,0,11.0,3.0,0.004375739869122625,0.004375739869122625,-46.0,-0.10000000000000009,0.19999999999999996,0.0
2014-09-05,Suriname,Bonaire,2.0,3.0,CFU Caribbean Cup qualification,Rivière-Pilote,Martinique,True,True,5.0,-1.0,Bonaire,1.4,0.2,2.0,1.2,1.8,1.35,0.6,0.2,12.0,1.2,4.2,1.7777777777777777,3.4444444444444446,1.7777777777777777,3.4444444444444446,0.3,0.2,96.0,131.0,,3,5.0,1.6666666666666667,0.004375739869122625,0.004375739869122625,,0.22222222222222232,-2.2444444444444445,0.3
2014-09-06,Burkina Faso,Lesotho,2.0,0.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,True,2.0,2.0,Burkina Faso,1.0,1.2,1.0,1.5,1.15,1.0,0.3,0.2,108.0,0.6,0.6,0.8,0.9,0.85,1.25,0.3,0.2,34.0,58.0,105.0,0,4.0,3.0,0.004381286202382786,0.004381286202382786,47.0,0.19999999999999996,0.6,0.0
2014-09-06,DR Congo,Cameroon,0.0,2.0,African Cup of Nations qualification,Lubumbashi,DR Congo,False,True,2.0,-2.0,Cameroon,0.4,0.6,0.9,0.8,1.55,0.65,0.1,0.6,363.0,0.8,2.2,1.2,1.9,1.0,1.25,0.3,0.2,75.0,,54.0,4,-1.0,-0.25,0.004381286202382786,0.004381286202382786,,-0.29999999999999993,-1.0999999999999999,-0.19999999999999998
2014-09-06,Ethiopia,Algeria,1.0,2.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,True,3.0,-1.0,Algeria,1.2,1.0,1.1,1.4,1.0,1.4,0.4,0.1,245.0,1.8,1.6,1.8,1.2,1.6,1.05,0.6,0.1,68.0,112.0,24.0,0,1.0,1.0,0.004381286202382786,0.004381286202382786,-88.0,-0.7,0.19999999999999996,-0.19999999999999996
2014-09-06,Gabon,Angola,1.0,0.0,African Cup of Nations qualification,Libreville,Gabon,False,True,1.0,1.0,Gabon,0.2,1.2,0.6,0.9,0.75,1.1,0.1,0.4,41.0,1.6,0.6,1.4,1.0,1.25,0.85,0.3,0.5,24.0,102.0,75.0,0,-0.0,-0.0,0.004381286202382786,0.004381286202382786,-27.0,-0.7999999999999999,-0.09999999999999998,-0.19999999999999998
2014-09-06,Ghana,Uganda,1.0,1.0,African Cup of Nations qualification,Kumasi,Ghana,False,True,2.0,0.0,Draw,1.6,1.4,1.7,1.4,1.75,1.25,0.3,0.1,72.0,0.8,0.4,1.0,0.8,1.0,0.95,0.5,0.2,4.0,36.0,81.0,0,1.0,1.0,0.004381286202382786,0.004381286202382786,45.0,0.7,0.5999999999999999,-0.2
2014-09-06,Côte d'Ivoire,Sierra Leone,2.0,1.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,True,3.0,1.0,Côte d'Ivoire,1.4,1.6,1.5,1.7,1.95,1.45,0.3,0.3,74.0,1.4,0.8,1.6,1.2,1.3,1.45,0.4,0.4,49.0,25.0,50.0,0,1.0,1.0,0.004381286202382786,0.004381286202382786,25.0,-0.10000000000000009,0.5,-0.10000000000000003
2014-09-06,Mexico,Chile,0.0,0.0,Friendly,Santa Clara,United States,True,False,0.0,0.0,Draw,1.0,0.8,2.1,0.9,1.85,1.1,0.6,0.1,69.0,1.2,1.0,1.8,1.1,2.15,0.95,0.5,0.2,70.0,17.0,12.0,3,-2.0,-0.6666666666666666,0.004381286202382786,0.0008762572404765571,-5.0,0.30000000000000004,-0.20000000000000007,0.09999999999999998
2014-09-06,Niger,Cape Verde,1.0,3.0,African Cup of Nations qualification,Niamey,Niger,False,True,4.0,-2.0,Cape Verde,1.4,1.2,0.8,1.8,0.9,1.3,0.1,0.4,4.0,0.6,1.6,1.2,1.2,1.3,1.05,0.4,0.3,185.0,118.0,,0,-4.0,-3.0,0.004381286202382786,0.004381286202382786,,-0.3999999999999999,0.6000000000000001,-0.30000000000000004
2014-09-06,Nigeria,Congo,2.0,3.0,African Cup of Nations qualification,Calabar,Nigeria,False,True,5.0,-1.0,Congo,0.8,1.4,1.2,1.2,1.55,1.1,0.3,0.4,68.0,1.4,1.0,0.9,1.0,1.25,1.15,0.3,0.3,35.0,33.0,78.0,0,-2.0,-2.0,0.004381286202382786,0.004381286202382786,45.0,0.29999999999999993,0.19999999999999996,0.0
2014-09-06,Palestine,Taiwan,7.0,3.0,Friendly,Manila,Philippines,True,False,10.0,4.0,Palestine,1.2,0.8,0.9,0.7,1.45,0.9,0.5,0.2,3.0,0.8,3.6,1.0,3.6,1.0,3.066666666666667,0.1,0.1,3.0,88.0,,0,-2.0,-2.0,0.004381286202382786,0.0008762572404765571,,-0.09999999999999998,-2.9000000000000004,0.4
2014-09-06,Philippines,Myanmar,2.0,3.0,Friendly,Manila,Philippines,False,False,5.0,-1.0,Myanmar,2.4,0.8,1.3,0.6,1.4,0.8,0.4,0.4,3.0,1.4,2.4,1.3,1.5,1.05,1.4,0.4,0.1,3.0,128.0,160.0,4,1.0,0.25,0.004381286202382786,0.0008762572404765571,32.0,0.0,-0.9,0.0
2014-09-06,Singapore,Papua New Guinea,2.0,1.0,Friendly,Hougang,Singapore,False,False,3.0,1.0,Singapore,1.0,2.2,1.2,2.2,1.45,1.6,0.4,0.0,185.0,3.8,1.4,3.4285714285714284,1.1428571428571428,3.4285714285714284,1.1428571428571428,0.25,0.25,365.0,152.0,200.0,0,-1.0,-1.0,0.004381286202382786,0.0008762572404765571,48.0,-2.2285714285714286,1.0571428571428574,0.15000000000000002
2014-09-06,Tunisia,Botswana,2.0,1.0,African Cup of Nations qualification,Monastir,Tunisia,False,True,3.0,1.0,Tunisia,0.6,1.2,1.4,1.0,1.2,1.15,0.4,0.4,91.0,1.2,0.2,1.2,0.5,1.35,0.9,0.6,0.3,24.0,42.0,86.0,2,4.0,2.0,0.004381286202382786,0.004381286202382786,44.0,0.19999999999999996,0.5,-0.19999999999999996
2014-09-06,Vietnam,Hong Kong,3.0,1.0,Friendly,Haiphong,Vietnam,False,False,4.0,2.0,Vietnam,2.0,2.4,1.4,2.0,1.3,1.4,0.3,0.0,66.0,0.4,2.6,0.3,1.8,1.0,1.5,0.2,0.2,185.0,139.0,161.0,3,7.0,2.3333333333333335,0.004381286202382786,0.0008762572404765571,22.0,1.0999999999999999,0.19999999999999996,0.09999999999999998
2014-09-06,Zambia,Mozambique,0.0,0.0,African Cup of Nations qualification,Ndola,Zambia,False,True,0.0,0.0,Draw,2.0,1.8,2.0,1.5,1.6,1.15,0.5,0.2,6.0,2.0,0.8,1.4,0.6,0.95,1.25,0.4,0.6,34.0,84.0,107.0,3,-1.0,-0.3333333333333333,0.004381286202382786,0.004381286202382786,23.0,0.6000000000000001,0.9,0.09999999999999998
2014-09-07,Bonaire,Barbados,1.0,4.0,CFU Caribbean Cup qualification,Fort-de-France,Martinique,True,True,5.0,-3.0,Barbados,1.8,3.0,1.9,3.3,1.9,3.3,0.4,0.2,2.0,1.0,1.2,0.9,1.6,1.1875,1.5625,0.3,0.0,365.0,,169.0,0,1.0,1.0,0.0043868395657255315,0.0043868395657255315,,0.9999999999999999,1.6999999999999997,0.10000000000000003
2014-09-07,Burundi,Tanzania,2.0,0.0,Friendly,Bujumbura,Burundi,False,False,2.0,2.0,Burundi,0.8,0.4,0.9,0.8,1.25,0.8,0.2,0.4,54.0,1.4,1.2,1.1,1.4,1.05,1.2,0.2,0.5,35.0,129.0,110.0,4,0.0,0.0,0.0043868395657255315,0.0008773679131451064,-19.0,-0.20000000000000007,-0.5999999999999999,0.0
2014-09-07,Costa Rica,Panama,2.0,2.0,UNCAF Cup,Dallas,United States,True,False,4.0,0.0,Draw,1.0,0.2,1.0,1.1,1.2,0.9,0.3,0.4,4.0,1.4,2.4,1.7,1.7,1.3,1.35,0.3,0.2,18.0,15.0,63.0,5,2.0,0.4,0.0043868395657255315,0.0008773679131451064,48.0,-0.7,-0.5999999999999999,0.0
2014-09-07,Denmark,Armenia,2.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,True,3.0,1.0,Denmark,1.2,1.2,1.9,1.2,1.45,1.45,0.5,0.2,4.0,1.2,3.2,1.2,2.3,1.35,1.8,0.3,0.1,4.0,26.0,36.0,2,1.0,0.5,0.0043868395657255315,0.0043868395657255315,10.0,0.7,-1.0999999999999999,0.2
